id,prob
[100077],[2.04621389e-04 9.99795379e-01]
[100078],[0.99809392 0.00190608]
[100079],[2.04621389e-04 9.99795379e-01]
[100080],[2.04621389e-04 9.99795379e-01]
[100081],[8.22032783e-04 9.99177967e-01]
[100082],[2.04621389e-04 9.99795379e-01]
[100083],[2.04621389e-04 9.99795379e-01]
[100084],[9.99525149e-01 4.74850554e-04]
[100085],[2.04621389e-04 9.99795379e-01]
[100086],[9.99525149e-01 4.74850554e-04]
[100087],[9.99525149e-01 4.74850554e-04]
[100088],[2.04621389e-04 9.99795379e-01]
[100089],[9.99525149e-01 4.74850554e-04]
[100090],[2.04621389e-04 9.99795379e-01]
[100091],[4.74142056e-04 9.99525858e-01]
[100092],[2.04621389e-04 9.99795379e-01]
[100093],[9.99525149e-01 4.74850554e-04]
[100094],[2.04621389e-04 9.99795379e-01]
[100095],[2.04621389e-04 9.99795379e-01]
[100096],[2.04621389e-04 9.99795379e-01]
[100097],[3.54827784e-04 9.99645172e-01]
[100098],[2.04621389e-04 9.99795379e-01]
[100099],[4.74142056e-04 9.99525858e-01]
[100100],[8.22032783e-04 9.99177967e-01]
[100101],[2.04621389e-04 9.99795379e-01]
[100102],[2.04621389e-04 9.99795379e-01]
[100103],[2.04621389e-04 9.99795379e-01]
[100104],[2.04621389e-04 9.99795379e-01]
[100105],[2.04621389e-04 9.99795379e-01]
[100106],[9.99525149e-01 4.74850554e-04]
[100107],[2.04621389e-04 9.99795379e-01]
[100108],[2.04621389e-04 9.99795379e-01]
[100109],[2.04621389e-04 9.99795379e-01]
[100110],[9.99525149e-01 4.74850554e-04]
[100111],[2.04621389e-04 9.99795379e-01]
[100112],[2.04621389e-04 9.99795379e-01]
[100113],[0.99809392 0.00190608]
[100114],[2.04621389e-04 9.99795379e-01]
[100115],[9.99525149e-01 4.74850554e-04]
[100116],[2.04621389e-04 9.99795379e-01]
[100117],[2.04621389e-04 9.99795379e-01]
[100118],[2.04621389e-04 9.99795379e-01]
[100119],[2.04621389e-04 9.99795379e-01]
[100120],[2.04621389e-04 9.99795379e-01]
[100121],[2.04621389e-04 9.99795379e-01]
[100122],[2.04621389e-04 9.99795379e-01]
[100123],[2.04621389e-04 9.99795379e-01]
[100124],[8.22032783e-04 9.99177967e-01]
[100125],[2.04621389e-04 9.99795379e-01]
[100126],[2.04621389e-04 9.99795379e-01]
[100127],[2.04621389e-04 9.99795379e-01]
[100128],[2.04621389e-04 9.99795379e-01]
[100129],[2.04621389e-04 9.99795379e-01]
[100130],[9.99525149e-01 4.74850554e-04]
[100131],[2.04621389e-04 9.99795379e-01]
[100132],[2.04621389e-04 9.99795379e-01]
[100133],[2.04621389e-04 9.99795379e-01]
[100134],[2.04621389e-04 9.99795379e-01]
[100135],[0.99809392 0.00190608]
[100136],[2.04621389e-04 9.99795379e-01]
[100137],[2.04621389e-04 9.99795379e-01]
[100138],[9.99525149e-01 4.74850554e-04]
[100139],[2.04621389e-04 9.99795379e-01]
[100140],[2.04621389e-04 9.99795379e-01]
[100141],[2.04621389e-04 9.99795379e-01]
[100142],[2.04621389e-04 9.99795379e-01]
[100143],[2.04621389e-04 9.99795379e-01]
[100144],[2.04621389e-04 9.99795379e-01]
[100145],[2.04621389e-04 9.99795379e-01]
[100146],[2.04621389e-04 9.99795379e-01]
[100147],[2.04621389e-04 9.99795379e-01]
[100148],[2.04621389e-04 9.99795379e-01]
[100149],[2.04621389e-04 9.99795379e-01]
[100150],[2.04621389e-04 9.99795379e-01]
[100151],[2.04621389e-04 9.99795379e-01]
[100152],[3.54827784e-04 9.99645172e-01]
[100153],[2.04621389e-04 9.99795379e-01]
[100154],[2.04621389e-04 9.99795379e-01]
[100155],[9.99525149e-01 4.74850554e-04]
[100156],[9.99525149e-01 4.74850554e-04]
[100157],[9.99525149e-01 4.74850554e-04]
[100158],[2.04621389e-04 9.99795379e-01]
[100159],[9.99525149e-01 4.74850554e-04]
[100160],[4.74142056e-04 9.99525858e-01]
[100161],[2.04621389e-04 9.99795379e-01]
[100162],[2.04621389e-04 9.99795379e-01]
[100163],[2.04621389e-04 9.99795379e-01]
[100164],[2.04621389e-04 9.99795379e-01]
[100165],[2.04621389e-04 9.99795379e-01]
[100166],[2.04621389e-04 9.99795379e-01]
[100167],[0.99890008 0.00109992]
[100168],[2.04621389e-04 9.99795379e-01]
[100169],[2.04621389e-04 9.99795379e-01]
[100170],[2.04621389e-04 9.99795379e-01]
[100171],[2.04621389e-04 9.99795379e-01]
[100172],[2.04621389e-04 9.99795379e-01]
[100173],[2.04621389e-04 9.99795379e-01]
[100174],[0.99809392 0.00190608]
[100175],[2.04621389e-04 9.99795379e-01]
[100176],[8.22032783e-04 9.99177967e-01]
[100177],[2.04621389e-04 9.99795379e-01]
[100178],[2.04621389e-04 9.99795379e-01]
[100179],[2.04621389e-04 9.99795379e-01]
[100180],[9.99525149e-01 4.74850554e-04]
[100181],[2.04621389e-04 9.99795379e-01]
[100182],[2.04621389e-04 9.99795379e-01]
[100183],[2.04621389e-04 9.99795379e-01]
[100184],[8.22032783e-04 9.99177967e-01]
[100185],[9.99525149e-01 4.74850554e-04]
[100186],[9.99525149e-01 4.74850554e-04]
[100187],[2.04621389e-04 9.99795379e-01]
[100188],[2.04621389e-04 9.99795379e-01]
[100189],[0.99809392 0.00190608]
[100190],[0.99809392 0.00190608]
[100191],[2.04621389e-04 9.99795379e-01]
[100192],[2.04621389e-04 9.99795379e-01]
[100193],[2.04621389e-04 9.99795379e-01]
[100194],[2.04621389e-04 9.99795379e-01]
[100195],[2.04621389e-04 9.99795379e-01]
[100196],[9.99525149e-01 4.74850554e-04]
[100197],[2.04621389e-04 9.99795379e-01]
[100198],[2.04621389e-04 9.99795379e-01]
[100199],[2.04621389e-04 9.99795379e-01]
[100200],[3.54827784e-04 9.99645172e-01]
[100201],[2.04621389e-04 9.99795379e-01]
[100202],[2.04621389e-04 9.99795379e-01]
[100203],[2.04621389e-04 9.99795379e-01]
[100204],[9.99525149e-01 4.74850554e-04]
[100205],[3.54827784e-04 9.99645172e-01]
[100206],[3.54827784e-04 9.99645172e-01]
[100207],[2.04621389e-04 9.99795379e-01]
[100208],[2.04621389e-04 9.99795379e-01]
[100209],[8.22032783e-04 9.99177967e-01]
[100210],[2.04621389e-04 9.99795379e-01]
[100211],[2.04621389e-04 9.99795379e-01]
[100212],[3.54827784e-04 9.99645172e-01]
[100213],[2.04621389e-04 9.99795379e-01]
[100214],[9.99525149e-01 4.74850554e-04]
[100215],[2.04621389e-04 9.99795379e-01]
[100216],[8.22032783e-04 9.99177967e-01]
[100217],[9.99525149e-01 4.74850554e-04]
[100218],[9.99525149e-01 4.74850554e-04]
[100219],[9.99176739e-01 8.23260695e-04]
[100220],[2.04621389e-04 9.99795379e-01]
[100221],[2.04621389e-04 9.99795379e-01]
[100222],[9.99525149e-01 4.74850554e-04]
[100223],[2.04621389e-04 9.99795379e-01]
[100224],[2.04621389e-04 9.99795379e-01]
[100225],[2.04621389e-04 9.99795379e-01]
[100226],[2.04621389e-04 9.99795379e-01]
[100227],[9.99525149e-01 4.74850554e-04]
[100228],[2.04621389e-04 9.99795379e-01]
[100229],[9.99525149e-01 4.74850554e-04]
[100230],[9.99525149e-01 4.74850554e-04]
[100231],[2.04621389e-04 9.99795379e-01]
[100232],[2.04621389e-04 9.99795379e-01]
[100233],[9.99525149e-01 4.74850554e-04]
[100234],[3.54827784e-04 9.99645172e-01]
[100235],[2.04621389e-04 9.99795379e-01]
[100236],[8.22032783e-04 9.99177967e-01]
[100237],[2.04621389e-04 9.99795379e-01]
[100238],[8.22032783e-04 9.99177967e-01]
[100239],[2.04621389e-04 9.99795379e-01]
[100240],[3.54827784e-04 9.99645172e-01]
[100241],[2.04621389e-04 9.99795379e-01]
[100242],[9.99525149e-01 4.74850554e-04]
[100243],[2.04621389e-04 9.99795379e-01]
[100244],[9.99525149e-01 4.74850554e-04]
[100245],[2.04621389e-04 9.99795379e-01]
[100246],[9.99176739e-01 8.23260695e-04]
[100247],[2.04621389e-04 9.99795379e-01]
[100248],[9.99525149e-01 4.74850554e-04]
[100249],[2.04621389e-04 9.99795379e-01]
[100250],[3.54827784e-04 9.99645172e-01]
[100251],[2.04621389e-04 9.99795379e-01]
[100252],[2.04621389e-04 9.99795379e-01]
[100253],[2.04621389e-04 9.99795379e-01]
[100254],[9.99525149e-01 4.74850554e-04]
[100255],[0.99809392 0.00190608]
[100256],[2.04621389e-04 9.99795379e-01]
[100257],[9.99525149e-01 4.74850554e-04]
[100258],[2.04621389e-04 9.99795379e-01]
[100259],[2.04621389e-04 9.99795379e-01]
[100260],[2.04621389e-04 9.99795379e-01]
[100261],[9.99525149e-01 4.74850554e-04]
[100262],[4.74142056e-04 9.99525858e-01]
[100263],[3.54827784e-04 9.99645172e-01]
[100264],[9.99525149e-01 4.74850554e-04]
[100265],[2.04621389e-04 9.99795379e-01]
[100266],[2.04621389e-04 9.99795379e-01]
[100267],[2.04621389e-04 9.99795379e-01]
[100268],[2.04621389e-04 9.99795379e-01]
[100269],[2.04621389e-04 9.99795379e-01]
[100270],[2.04621389e-04 9.99795379e-01]
[100271],[9.99525149e-01 4.74850554e-04]
[100272],[8.22032783e-04 9.99177967e-01]
[100273],[3.54827784e-04 9.99645172e-01]
[100274],[2.04621389e-04 9.99795379e-01]
[100275],[9.99525149e-01 4.74850554e-04]
[100276],[2.04621389e-04 9.99795379e-01]
[100277],[9.99525149e-01 4.74850554e-04]
[100278],[8.22032783e-04 9.99177967e-01]
[100279],[9.99525149e-01 4.74850554e-04]
[100280],[0.99809392 0.00190608]
[100281],[2.04621389e-04 9.99795379e-01]
[100282],[3.54827784e-04 9.99645172e-01]
[100283],[3.54827784e-04 9.99645172e-01]
[100284],[2.04621389e-04 9.99795379e-01]
[100285],[2.04621389e-04 9.99795379e-01]
[100286],[9.99525149e-01 4.74850554e-04]
[100287],[9.99525149e-01 4.74850554e-04]
[100288],[2.04621389e-04 9.99795379e-01]
[100289],[8.22032783e-04 9.99177967e-01]
[100290],[2.04621389e-04 9.99795379e-01]
[100291],[2.04621389e-04 9.99795379e-01]
[100292],[2.04621389e-04 9.99795379e-01]
[100293],[9.99176739e-01 8.23260695e-04]
[100294],[4.74142056e-04 9.99525858e-01]
[100295],[3.54827784e-04 9.99645172e-01]
[100296],[2.04621389e-04 9.99795379e-01]
[100297],[2.04621389e-04 9.99795379e-01]
[100298],[2.04621389e-04 9.99795379e-01]
[100299],[9.99525149e-01 4.74850554e-04]
[100300],[2.04621389e-04 9.99795379e-01]
[100301],[9.99525149e-01 4.74850554e-04]
[100302],[2.04621389e-04 9.99795379e-01]
[100303],[2.04621389e-04 9.99795379e-01]
[100304],[3.54827784e-04 9.99645172e-01]
[100305],[9.99525149e-01 4.74850554e-04]
[100306],[9.99525149e-01 4.74850554e-04]
[100307],[2.04621389e-04 9.99795379e-01]
[100308],[2.04621389e-04 9.99795379e-01]
[100309],[2.04621389e-04 9.99795379e-01]
[100310],[2.04621389e-04 9.99795379e-01]
[100311],[2.04621389e-04 9.99795379e-01]
[100312],[2.04621389e-04 9.99795379e-01]
[100313],[8.22032783e-04 9.99177967e-01]
[100314],[2.04621389e-04 9.99795379e-01]
[100315],[2.04621389e-04 9.99795379e-01]
[100316],[2.04621389e-04 9.99795379e-01]
[100317],[0.99890008 0.00109992]
[100318],[2.04621389e-04 9.99795379e-01]
[100319],[9.99525149e-01 4.74850554e-04]
[100320],[2.04621389e-04 9.99795379e-01]
[100321],[2.04621389e-04 9.99795379e-01]
[100322],[2.04621389e-04 9.99795379e-01]
[100323],[2.04621389e-04 9.99795379e-01]
[100324],[9.99525149e-01 4.74850554e-04]
[100325],[2.04621389e-04 9.99795379e-01]
[100326],[2.04621389e-04 9.99795379e-01]
[100327],[2.04621389e-04 9.99795379e-01]
[100328],[0.99809392 0.00190608]
[100329],[2.04621389e-04 9.99795379e-01]
[100330],[2.04621389e-04 9.99795379e-01]
[100331],[9.99176739e-01 8.23260695e-04]
[100332],[2.04621389e-04 9.99795379e-01]
[100333],[2.04621389e-04 9.99795379e-01]
[100334],[2.04621389e-04 9.99795379e-01]
[100335],[2.04621389e-04 9.99795379e-01]
[100336],[8.22032783e-04 9.99177967e-01]
[100337],[0.99809392 0.00190608]
[100338],[2.04621389e-04 9.99795379e-01]
[100339],[2.04621389e-04 9.99795379e-01]
[100340],[2.04621389e-04 9.99795379e-01]
[100341],[2.04621389e-04 9.99795379e-01]
[100342],[9.99525149e-01 4.74850554e-04]
[100343],[2.04621389e-04 9.99795379e-01]
[100344],[8.22032783e-04 9.99177967e-01]
[100345],[2.04621389e-04 9.99795379e-01]
[100346],[8.22032783e-04 9.99177967e-01]
[100347],[2.04621389e-04 9.99795379e-01]
[100348],[2.04621389e-04 9.99795379e-01]
[100349],[0.99809392 0.00190608]
[100350],[3.54827784e-04 9.99645172e-01]
[100351],[3.54827784e-04 9.99645172e-01]
[100352],[2.04621389e-04 9.99795379e-01]
[100353],[2.04621389e-04 9.99795379e-01]
[100354],[2.04621389e-04 9.99795379e-01]
[100355],[9.99525149e-01 4.74850554e-04]
[100356],[2.04621389e-04 9.99795379e-01]
[100357],[2.04621389e-04 9.99795379e-01]
[100358],[2.04621389e-04 9.99795379e-01]
[100359],[2.04621389e-04 9.99795379e-01]
[100360],[4.74142056e-04 9.99525858e-01]
[100361],[8.22032783e-04 9.99177967e-01]
[100362],[9.99525149e-01 4.74850554e-04]
[100363],[9.99525149e-01 4.74850554e-04]
[100364],[2.04621389e-04 9.99795379e-01]
[100365],[3.54827784e-04 9.99645172e-01]
[100366],[2.04621389e-04 9.99795379e-01]
[100367],[2.04621389e-04 9.99795379e-01]
[100368],[9.99525149e-01 4.74850554e-04]
[100369],[9.99525149e-01 4.74850554e-04]
[100370],[2.04621389e-04 9.99795379e-01]
[100371],[2.04621389e-04 9.99795379e-01]
[100372],[2.04621389e-04 9.99795379e-01]
[100373],[2.04621389e-04 9.99795379e-01]
[100374],[2.04621389e-04 9.99795379e-01]
[100375],[9.99525149e-01 4.74850554e-04]
[100376],[2.04621389e-04 9.99795379e-01]
[100377],[9.99525149e-01 4.74850554e-04]
[100378],[2.04621389e-04 9.99795379e-01]
[100379],[2.04621389e-04 9.99795379e-01]
[100380],[2.04621389e-04 9.99795379e-01]
[100381],[2.04621389e-04 9.99795379e-01]
[100382],[2.04621389e-04 9.99795379e-01]
[100383],[2.04621389e-04 9.99795379e-01]
[100384],[2.04621389e-04 9.99795379e-01]
[100385],[9.99525149e-01 4.74850554e-04]
[100386],[0.99809392 0.00190608]
[100387],[2.04621389e-04 9.99795379e-01]
[100388],[9.99525149e-01 4.74850554e-04]
[100389],[9.99525149e-01 4.74850554e-04]
[100390],[9.99525149e-01 4.74850554e-04]
[100391],[9.99525149e-01 4.74850554e-04]
[100392],[2.04621389e-04 9.99795379e-01]
[100393],[2.04621389e-04 9.99795379e-01]
[100394],[0.99809392 0.00190608]
[100395],[2.04621389e-04 9.99795379e-01]
[100396],[2.04621389e-04 9.99795379e-01]
[100397],[2.04621389e-04 9.99795379e-01]
[100398],[2.04621389e-04 9.99795379e-01]
[100399],[2.04621389e-04 9.99795379e-01]
[100400],[8.22032783e-04 9.99177967e-01]
[100401],[2.04621389e-04 9.99795379e-01]
[100402],[2.04621389e-04 9.99795379e-01]
[100403],[3.54827784e-04 9.99645172e-01]
[100404],[2.04621389e-04 9.99795379e-01]
[100405],[4.74142056e-04 9.99525858e-01]
[100406],[2.04621389e-04 9.99795379e-01]
[100407],[2.04621389e-04 9.99795379e-01]
[100408],[2.04621389e-04 9.99795379e-01]
[100409],[9.99525149e-01 4.74850554e-04]
[100410],[2.04621389e-04 9.99795379e-01]
[100411],[2.04621389e-04 9.99795379e-01]
[100412],[9.99525149e-01 4.74850554e-04]
[100413],[9.99525149e-01 4.74850554e-04]
[100414],[2.04621389e-04 9.99795379e-01]
[100415],[2.04621389e-04 9.99795379e-01]
[100416],[0.99809392 0.00190608]
[100417],[2.04621389e-04 9.99795379e-01]
[100418],[9.99525149e-01 4.74850554e-04]
[100419],[8.22032783e-04 9.99177967e-01]
[100420],[3.54827784e-04 9.99645172e-01]
[100421],[2.04621389e-04 9.99795379e-01]
[100422],[9.99525149e-01 4.74850554e-04]
[100423],[2.04621389e-04 9.99795379e-01]
[100424],[9.99525149e-01 4.74850554e-04]
[100425],[2.04621389e-04 9.99795379e-01]
[100426],[2.04621389e-04 9.99795379e-01]
[100427],[9.99525149e-01 4.74850554e-04]
[100428],[2.04621389e-04 9.99795379e-01]
[100429],[2.04621389e-04 9.99795379e-01]
[100430],[2.04621389e-04 9.99795379e-01]
[100431],[2.04621389e-04 9.99795379e-01]
[100432],[2.04621389e-04 9.99795379e-01]
[100433],[9.99525149e-01 4.74850554e-04]
[100434],[0.99890008 0.00109992]
[100435],[2.04621389e-04 9.99795379e-01]
[100436],[9.99525149e-01 4.74850554e-04]
[100437],[9.99525149e-01 4.74850554e-04]
[100438],[2.04621389e-04 9.99795379e-01]
[100439],[2.04621389e-04 9.99795379e-01]
[100440],[2.04621389e-04 9.99795379e-01]
[100441],[2.04621389e-04 9.99795379e-01]
[100442],[2.04621389e-04 9.99795379e-01]
[100443],[0.99809392 0.00190608]
[100444],[2.04621389e-04 9.99795379e-01]
[100445],[2.04621389e-04 9.99795379e-01]
[100446],[2.04621389e-04 9.99795379e-01]
[100447],[2.04621389e-04 9.99795379e-01]
[100448],[2.04621389e-04 9.99795379e-01]
[100449],[2.04621389e-04 9.99795379e-01]
[100450],[9.99525149e-01 4.74850554e-04]
[100451],[2.04621389e-04 9.99795379e-01]
[100452],[2.04621389e-04 9.99795379e-01]
[100453],[2.04621389e-04 9.99795379e-01]
[100454],[2.04621389e-04 9.99795379e-01]
[100455],[2.04621389e-04 9.99795379e-01]
[100456],[2.04621389e-04 9.99795379e-01]
[100457],[2.04621389e-04 9.99795379e-01]
[100458],[8.22032783e-04 9.99177967e-01]
[100459],[9.99525149e-01 4.74850554e-04]
[100460],[2.04621389e-04 9.99795379e-01]
[100461],[2.04621389e-04 9.99795379e-01]
[100462],[2.04621389e-04 9.99795379e-01]
[100463],[2.04621389e-04 9.99795379e-01]
[100464],[2.04621389e-04 9.99795379e-01]
[100465],[8.22032783e-04 9.99177967e-01]
[100466],[9.99176739e-01 8.23260695e-04]
[100467],[2.04621389e-04 9.99795379e-01]
[100468],[2.04621389e-04 9.99795379e-01]
[100469],[2.04621389e-04 9.99795379e-01]
[100470],[2.04621389e-04 9.99795379e-01]
[100471],[2.04621389e-04 9.99795379e-01]
[100472],[2.04621389e-04 9.99795379e-01]
[100473],[2.04621389e-04 9.99795379e-01]
[100474],[9.99525149e-01 4.74850554e-04]
[100475],[2.04621389e-04 9.99795379e-01]
[100476],[2.04621389e-04 9.99795379e-01]
[100477],[9.99525149e-01 4.74850554e-04]
[100478],[9.99525149e-01 4.74850554e-04]
[100479],[9.99525149e-01 4.74850554e-04]
[100480],[2.04621389e-04 9.99795379e-01]
[100481],[2.04621389e-04 9.99795379e-01]
[100482],[2.04621389e-04 9.99795379e-01]
[100483],[0.99890008 0.00109992]
[100484],[0.99809392 0.00190608]
[100485],[2.04621389e-04 9.99795379e-01]
[100486],[2.04621389e-04 9.99795379e-01]
[100487],[2.04621389e-04 9.99795379e-01]
[100488],[2.04621389e-04 9.99795379e-01]
[100489],[2.04621389e-04 9.99795379e-01]
[100490],[9.99525149e-01 4.74850554e-04]
[100491],[8.22032783e-04 9.99177967e-01]
[100492],[9.99525149e-01 4.74850554e-04]
[100493],[2.04621389e-04 9.99795379e-01]
[100494],[2.04621389e-04 9.99795379e-01]
[100495],[2.04621389e-04 9.99795379e-01]
[100496],[2.04621389e-04 9.99795379e-01]
[100497],[2.04621389e-04 9.99795379e-01]
[100498],[2.04621389e-04 9.99795379e-01]
[100499],[2.04621389e-04 9.99795379e-01]
[100500],[2.04621389e-04 9.99795379e-01]
[100501],[9.99525149e-01 4.74850554e-04]
[100502],[9.99176739e-01 8.23260695e-04]
[100503],[2.04621389e-04 9.99795379e-01]
[100504],[2.04621389e-04 9.99795379e-01]
[100505],[9.99525149e-01 4.74850554e-04]
[100506],[4.74142056e-04 9.99525858e-01]
[100507],[2.04621389e-04 9.99795379e-01]
[100508],[2.04621389e-04 9.99795379e-01]
[100509],[2.04621389e-04 9.99795379e-01]
[100510],[2.04621389e-04 9.99795379e-01]
[100511],[9.99525149e-01 4.74850554e-04]
[100512],[2.04621389e-04 9.99795379e-01]
[100513],[2.04621389e-04 9.99795379e-01]
[100514],[2.04621389e-04 9.99795379e-01]
[100515],[2.04621389e-04 9.99795379e-01]
[100516],[8.22032783e-04 9.99177967e-01]
[100517],[9.99525149e-01 4.74850554e-04]
[100518],[2.04621389e-04 9.99795379e-01]
[100519],[8.22032783e-04 9.99177967e-01]
[100520],[2.04621389e-04 9.99795379e-01]
[100521],[0.99890008 0.00109992]
[100522],[2.04621389e-04 9.99795379e-01]
[100523],[2.04621389e-04 9.99795379e-01]
[100524],[2.04621389e-04 9.99795379e-01]
[100525],[2.04621389e-04 9.99795379e-01]
[100526],[2.04621389e-04 9.99795379e-01]
[100527],[0.99809392 0.00190608]
[100528],[2.04621389e-04 9.99795379e-01]
[100529],[2.04621389e-04 9.99795379e-01]
[100530],[2.04621389e-04 9.99795379e-01]
[100531],[2.04621389e-04 9.99795379e-01]
[100532],[9.99525149e-01 4.74850554e-04]
[100533],[2.04621389e-04 9.99795379e-01]
[100534],[8.22032783e-04 9.99177967e-01]
[100535],[2.04621389e-04 9.99795379e-01]
[100536],[2.04621389e-04 9.99795379e-01]
[100537],[0.99809392 0.00190608]
[100538],[2.04621389e-04 9.99795379e-01]
[100539],[9.99525149e-01 4.74850554e-04]
[100540],[2.04621389e-04 9.99795379e-01]
[100541],[9.99525149e-01 4.74850554e-04]
[100542],[9.99176739e-01 8.23260695e-04]
[100543],[2.04621389e-04 9.99795379e-01]
[100544],[2.04621389e-04 9.99795379e-01]
[100545],[2.04621389e-04 9.99795379e-01]
[100546],[2.04621389e-04 9.99795379e-01]
[100547],[2.04621389e-04 9.99795379e-01]
[100548],[9.99525149e-01 4.74850554e-04]
[100549],[2.04621389e-04 9.99795379e-01]
[100550],[2.04621389e-04 9.99795379e-01]
[100551],[2.04621389e-04 9.99795379e-01]
[100552],[2.04621389e-04 9.99795379e-01]
[100553],[9.99525149e-01 4.74850554e-04]
[100554],[2.04621389e-04 9.99795379e-01]
[100555],[8.22032783e-04 9.99177967e-01]
[100556],[2.04621389e-04 9.99795379e-01]
[100557],[2.04621389e-04 9.99795379e-01]
[100558],[2.04621389e-04 9.99795379e-01]
[100559],[2.04621389e-04 9.99795379e-01]
[100560],[9.99525149e-01 4.74850554e-04]
[100561],[2.04621389e-04 9.99795379e-01]
[100562],[2.04621389e-04 9.99795379e-01]
[100563],[2.04621389e-04 9.99795379e-01]
[100564],[2.04621389e-04 9.99795379e-01]
[100565],[2.04621389e-04 9.99795379e-01]
[100566],[2.04621389e-04 9.99795379e-01]
[100567],[2.04621389e-04 9.99795379e-01]
[100568],[2.04621389e-04 9.99795379e-01]
[100569],[2.04621389e-04 9.99795379e-01]
[100570],[9.99525149e-01 4.74850554e-04]
[100571],[2.04621389e-04 9.99795379e-01]
[100572],[9.99525149e-01 4.74850554e-04]
[100573],[2.04621389e-04 9.99795379e-01]
[100574],[2.04621389e-04 9.99795379e-01]
[100575],[2.04621389e-04 9.99795379e-01]
[100576],[9.99525149e-01 4.74850554e-04]
[100577],[2.04621389e-04 9.99795379e-01]
[100578],[2.04621389e-04 9.99795379e-01]
[100579],[2.04621389e-04 9.99795379e-01]
[100580],[2.04621389e-04 9.99795379e-01]
[100581],[2.04621389e-04 9.99795379e-01]
[100582],[2.04621389e-04 9.99795379e-01]
[100583],[2.04621389e-04 9.99795379e-01]
[100584],[2.04621389e-04 9.99795379e-01]
[100585],[9.99525149e-01 4.74850554e-04]
[100586],[2.04621389e-04 9.99795379e-01]
[100587],[9.99525149e-01 4.74850554e-04]
[100588],[2.04621389e-04 9.99795379e-01]
[100589],[0.99809392 0.00190608]
